timestamp,source_path,original_target,final_target,conflict_detected,action_taken
2025-03-16T16:19:10.376764,src/dewey/consolidated_functions/csv_ingestor,src/dewey/legacy_functions/csv_ingestor.py,src/dewey/legacy_functions/csv_ingestor.py,False,moved
2025-03-16T16:19:10.389909,src/dewey/consolidated_functions/env,src/dewey/legacy_functions/env.py,src/dewey/legacy_functions/env.py,False,moved
2025-03-16T16:19:10.402327,src/dewey/consolidated_functions/processing_config,src/dewey/legacy_functions/processing_config.py,src/dewey/legacy_functions/processing_config.py,False,moved
2025-03-16T16:19:10.416437,src/dewey/consolidated_functions/status_widget,tests/legacy/status_widget.py,tests/legacy/status_widget.py,False,moved
2025-03-16T16:19:10.430136,src/dewey/consolidated_functions/contact_enricher,src/dewey/core/legacy/contact_enricher.py,src/dewey/core/legacy/contact_enricher.py,False,moved
2025-03-16T16:19:10.443442,src/dewey/consolidated_functions/email_processor,src/dewey/legacy_functions/email_processor.py,src/dewey/legacy_functions/email_processor.py,False,moved
2025-03-16T16:19:10.455569,src/dewey/consolidated_functions/email_analysis,src/dewey/legacy_functions/email_analysis.py,src/dewey/legacy_functions/email_analysis.py,False,moved
2025-03-16T16:19:10.467815,src/dewey/consolidated_functions/adapters,src/dewey/legacy_functions/adapters.py,src/dewey/legacy_functions/adapters.py,False,moved
2025-03-16T16:19:10.481089,src/dewey/consolidated_functions/manager,tests/legacy/manager.py,tests/legacy/manager.py,False,moved
2025-03-16T16:19:10.494555,src/dewey/consolidated_functions/mccabe,tests/legacy/mccabe.py,tests/legacy/mccabe.py,False,moved
2025-03-16T16:19:10.506678,src/dewey/consolidated_functions/form_detection,src/dewey/legacy_functions/form_detection.py,src/dewey/legacy_functions/form_detection.py,False,moved
2025-03-16T16:19:10.519772,src/dewey/consolidated_functions/test_gmail_client,tests/legacy/test_gmail_client.py,tests/legacy/test_gmail_client.py,False,moved
2025-03-16T16:19:10.533128,src/dewey/consolidated_functions/django_schema,src/dewey/legacy_functions/django_schema.py,src/dewey/legacy_functions/django_schema.py,False,moved
2025-03-16T16:19:10.546074,src/dewey/consolidated_functions/ingest_to_postgres,src/dewey/legacy_functions/ingest_to_postgres.py,src/dewey/legacy_functions/ingest_to_postgres.py,False,moved
2025-03-16T16:19:10.559444,src/dewey/consolidated_functions/deepinfra_client,src/dewey/llm/legacy/deepinfra_client.py,src/dewey/llm/legacy/deepinfra_client.py,False,moved
2025-03-16T16:19:10.571436,src/dewey/consolidated_functions/opportunity_detection,src/dewey/legacy_functions/opportunity_detection.py,src/dewey/legacy_functions/opportunity_detection.py,False,moved
2025-03-16T16:19:10.583382,src/dewey/consolidated_functions/transcript_analysis_agent,src/dewey/llm/legacy/transcript_analysis_agent.py,src/dewey/llm/legacy/transcript_analysis_agent.py,False,moved
2025-03-16T16:19:10.597872,src/dewey/consolidated_functions/brave_search_engine,src/dewey/llm/legacy/brave_search_engine.py,src/dewey/llm/legacy/brave_search_engine.py,False,moved
2025-03-16T16:19:10.610881,src/dewey/consolidated_functions/company_analysis,src/dewey/llm/legacy/company_analysis.py,src/dewey/llm/legacy/company_analysis.py,False,moved
2025-03-16T16:19:10.625515,src/dewey/consolidated_functions/inspect_db,tests/legacy/inspect_db.py,tests/legacy/inspect_db.py,False,moved
2025-03-16T16:19:10.638804,src/dewey/consolidated_functions/test_imap_sync,tests/legacy/test_imap_sync.py,tests/legacy/test_imap_sync.py,False,moved
2025-03-16T16:19:10.650855,src/dewey/consolidated_functions/gmail_checker,src/dewey/legacy_functions/gmail_checker.py,src/dewey/legacy_functions/gmail_checker.py,False,moved
2025-03-16T16:19:10.663045,src/dewey/consolidated_functions/ssh_service,src/dewey/legacy_functions/ssh_service.py,src/dewey/legacy_functions/ssh_service.py,False,moved
2025-03-16T16:19:10.676005,src/dewey/consolidated_functions/contact_merger,src/dewey/legacy_functions/contact_merger.py,src/dewey/legacy_functions/contact_merger.py,False,moved
2025-03-16T16:19:10.689304,src/dewey/consolidated_functions/migrated,src/dewey/legacy_functions/migrated.py,src/dewey/legacy_functions/migrated.py,False,moved
2025-03-16T16:19:10.701860,src/dewey/consolidated_functions/financial_analysis,src/dewey/legacy_functions/financial_analysis.py,src/dewey/legacy_functions/financial_analysis.py,False,moved
2025-03-16T16:19:10.714091,src/dewey/consolidated_functions/urls,src/dewey/legacy_functions/urls.py,src/dewey/legacy_functions/urls.py,False,moved
2025-03-16T16:19:10.727194,src/dewey/consolidated_functions/20231123_03,src/dewey/legacy_functions/20231123_03.py,src/dewey/legacy_functions/20231123_03.py,False,moved
2025-03-16T16:19:10.739490,src/dewey/consolidated_functions/db_inspector,tests/legacy/db_inspector.py,tests/legacy/db_inspector.py,False,moved
2025-03-16T16:19:10.753377,src/dewey/consolidated_functions/podcast_analyzer,src/dewey/legacy_functions/podcast_analyzer.py,src/dewey/legacy_functions/podcast_analyzer.py,False,moved
2025-03-16T16:19:10.765377,src/dewey/consolidated_functions/workflow,src/dewey/legacy_functions/workflow.py,src/dewey/legacy_functions/workflow.py,False,moved
2025-03-16T16:19:10.777390,src/dewey/consolidated_functions/factories,src/dewey/legacy_functions/factories.py,src/dewey/legacy_functions/factories.py,False,moved
2025-03-16T16:19:10.790561,src/dewey/consolidated_functions/polygon_engine,src/dewey/legacy_functions/polygon_engine.py,src/dewey/legacy_functions/polygon_engine.py,False,moved
2025-03-16T16:19:10.802650,src/dewey/consolidated_functions/data_import,src/dewey/legacy_functions/data_import.py,src/dewey/legacy_functions/data_import.py,False,moved
2025-03-16T16:19:10.815796,src/dewey/consolidated_functions/apitube,src/dewey/legacy_functions/apitube.py,src/dewey/legacy_functions/apitube.py,False,moved
2025-03-16T16:19:10.827822,src/dewey/consolidated_functions/test_controversy_analysis,tests/legacy/test_controversy_analysis.py,tests/legacy/test_controversy_analysis.py,False,moved
2025-03-16T16:19:10.839716,src/dewey/consolidated_functions/ai_config,src/dewey/llm/legacy/ai_config.py,src/dewey/llm/legacy/ai_config.py,False,moved
2025-03-16T16:19:10.851435,src/dewey/consolidated_functions/asyncio_patch,tests/legacy/asyncio_patch.py,tests/legacy/asyncio_patch.py,False,moved
2025-03-16T16:19:10.862022,src/dewey/consolidated_functions/0001_initial,src/dewey/legacy_functions/0001_initial.py,src/dewey/legacy_functions/0001_initial.py,False,moved
2025-03-16T16:19:10.874542,src/dewey/consolidated_functions/test_analysis_tagger,tests/legacy/test_analysis_tagger.py,tests/legacy/test_analysis_tagger.py,False,moved
2025-03-16T16:19:10.888201,src/dewey/consolidated_functions/sync_gmail,src/dewey/core/legacy/sync_gmail.py,src/dewey/core/legacy/sync_gmail.py,False,moved
2025-03-16T16:19:10.900343,src/dewey/consolidated_functions/production,src/dewey/core/legacy/production.py,src/dewey/core/legacy/production.py,False,moved
2025-03-16T16:19:10.913432,src/dewey/consolidated_functions/prompts,src/dewey/llm/legacy/prompts.py,src/dewey/llm/legacy/prompts.py,False,moved
2025-03-16T16:19:10.926664,src/dewey/consolidated_functions/test_deployments,tests/legacy/test_deployments.py,tests/legacy/test_deployments.py,False,moved
2025-03-16T16:19:10.940876,src/dewey/consolidated_functions/run_tests,tests/legacy/run_tests.py,tests/legacy/run_tests.py,False,moved
2025-03-16T16:19:10.956821,src/dewey/consolidated_functions/api,src/dewey/legacy_functions/api.py,src/dewey/legacy_functions/api.py,False,moved
2025-03-16T16:19:10.970129,src/dewey/consolidated_functions/index,src/dewey/legacy_functions/index.py,src/dewey/legacy_functions/index.py,False,moved
2025-03-16T16:19:10.982156,src/dewey/consolidated_functions/widget_test_base,tests/legacy/widget_test_base.py,tests/legacy/widget_test_base.py,False,moved
2025-03-16T16:19:10.997166,src/dewey/consolidated_functions/financial_pipeline,src/dewey/legacy_functions/financial_pipeline.py,src/dewey/legacy_functions/financial_pipeline.py,False,moved
2025-03-16T16:19:11.011647,src/dewey/consolidated_functions/templates,src/dewey/legacy_functions/templates.py,src/dewey/legacy_functions/templates.py,False,moved
2025-03-16T16:19:11.024338,src/dewey/consolidated_functions/fixtures,tests/legacy/fixtures.py,tests/legacy/fixtures.py,False,moved
2025-03-16T16:19:11.036374,src/dewey/consolidated_functions/dev,src/dewey/core/legacy/dev.py,src/dewey/core/legacy/dev.py,False,moved
2025-03-16T16:19:11.048601,src/dewey/consolidated_functions/email_triage_workflow,src/dewey/llm/legacy/email_triage_workflow.py,src/dewey/llm/legacy/email_triage_workflow.py,False,moved
2025-03-16T16:19:11.060423,src/dewey/consolidated_functions/manage,src/dewey/core/legacy/manage.py,src/dewey/core/legacy/manage.py,False,moved
2025-03-16T16:19:11.073405,src/dewey/consolidated_functions/tick_report,src/dewey/core/legacy/tick_report.py,src/dewey/core/legacy/tick_report.py,False,moved
2025-03-16T16:19:11.088025,src/dewey/consolidated_functions/stock_models,src/dewey/llm/legacy/stock_models.py,src/dewey/llm/legacy/stock_models.py,False,moved
2025-03-16T16:19:11.100233,src/dewey/consolidated_functions/db_init,src/dewey/llm/legacy/db_init.py,src/dewey/llm/legacy/db_init.py,False,moved
2025-03-16T16:19:11.111897,src/dewey/consolidated_functions/celery,src/dewey/core/legacy/celery.py,src/dewey/core/legacy/celery.py,False,moved
2025-03-16T16:19:11.125342,src/dewey/consolidated_functions/wellness_agent,src/dewey/legacy_functions/wellness_agent.py,src/dewey/legacy_functions/wellness_agent.py,False,moved
2025-03-16T16:19:11.138692,src/dewey/consolidated_functions/entity_analyzer,src/dewey/llm/legacy/entity_analyzer.py,src/dewey/llm/legacy/entity_analyzer.py,False,moved
2025-03-16T16:19:11.152245,src/dewey/consolidated_functions/email_service,src/dewey/legacy_functions/email_service.py,src/dewey/legacy_functions/email_service.py,False,moved
2025-03-16T16:19:11.164667,src/dewey/consolidated_functions/code_generator,src/dewey/llm/legacy/code_generator.py,src/dewey/llm/legacy/code_generator.py,False,moved
2025-03-16T16:19:11.176682,src/dewey/consolidated_functions/rule_engine,src/dewey/core/legacy/rule_engine.py,src/dewey/core/legacy/rule_engine.py,False,moved
2025-03-16T16:19:11.188512,src/dewey/consolidated_functions/test_agent_analysis,tests/legacy/test_agent_analysis.py,tests/legacy/test_agent_analysis.py,False,moved
2025-03-16T16:19:11.201542,src/dewey/consolidated_functions/yahoo_finance_engine,src/dewey/legacy_functions/yahoo_finance_engine.py,src/dewey/legacy_functions/yahoo_finance_engine.py,False,moved
2025-03-16T16:19:11.215468,src/dewey/consolidated_functions/calendar_integration,src/dewey/legacy_functions/calendar_integration.py,src/dewey/legacy_functions/calendar_integration.py,False,moved
2025-03-16T16:19:11.227533,src/dewey/consolidated_functions/test_views,tests/legacy/test_views.py,tests/legacy/test_views.py,False,moved
2025-03-16T16:19:11.239292,src/dewey/consolidated_functions/email_processing_service,src/dewey/legacy_functions/email_processing_service.py,src/dewey/legacy_functions/email_processing_service.py,False,moved
2025-03-16T16:19:11.251072,src/dewey/consolidated_functions/e2b_code_interpreter,src/dewey/llm/legacy/e2b_code_interpreter.py,src/dewey/llm/legacy/e2b_code_interpreter.py,False,moved
2025-03-16T16:19:11.263288,src/dewey/consolidated_functions/openfigi,src/dewey/legacy_functions/openfigi.py,src/dewey/legacy_functions/openfigi.py,False,moved
2025-03-16T16:19:11.275436,src/dewey/consolidated_functions/test_schema,tests/legacy/test_schema.py,tests/legacy/test_schema.py,False,moved
2025-03-16T16:19:11.287999,src/dewey/consolidated_functions/test_ssh_service,tests/legacy/test_ssh_service.py,tests/legacy/test_ssh_service.py,False,moved
2025-03-16T16:19:11.301376,src/dewey/consolidated_functions/gmail_auth,src/dewey/legacy_functions/gmail_auth.py,src/dewey/legacy_functions/gmail_auth.py,False,moved
2025-03-16T16:19:11.314584,src/dewey/consolidated_functions/tavily,src/dewey/legacy_functions/tavily.py,src/dewey/legacy_functions/tavily.py,False,moved
2025-03-16T16:19:11.326517,src/dewey/consolidated_functions/client_grants_credential_provider,src/dewey/core/legacy/client_grants_credential_provider.py,src/dewey/core/legacy/client_grants_credential_provider.py,False,moved
2025-03-16T16:19:11.339641,src/dewey/consolidated_functions/motherduck_sync,src/dewey/legacy_functions/motherduck_sync.py,src/dewey/legacy_functions/motherduck_sync.py,False,moved
2025-03-16T16:19:11.353673,src/dewey/consolidated_functions/service,src/dewey/core/legacy/service.py,src/dewey/core/legacy/service.py,False,moved
2025-03-16T16:19:11.365802,src/dewey/consolidated_functions/test_ui,tests/legacy/test_ui.py,tests/legacy/test_ui.py,False,moved
2025-03-16T16:19:11.379043,src/dewey/consolidated_functions/0002_config,src/dewey/legacy_functions/0002_config.py,src/dewey/legacy_functions/0002_config.py,False,moved
2025-03-16T16:19:11.391355,src/dewey/consolidated_functions/sec_filings_manager,src/dewey/legacy_functions/sec_filings_manager.py,src/dewey/legacy_functions/sec_filings_manager.py,False,moved
2025-03-16T16:19:11.404545,src/dewey/consolidated_functions/data_loader,src/dewey/legacy_functions/data_loader.py,src/dewey/legacy_functions/data_loader.py,False,moved
2025-03-16T16:19:11.417478,src/dewey/consolidated_functions/form_filling,src/dewey/llm/legacy/form_filling.py,src/dewey/llm/legacy/form_filling.py,False,moved
2025-03-16T16:19:11.430701,src/dewey/consolidated_functions/code_analyzer,src/dewey/legacy_functions/code_analyzer.py,src/dewey/legacy_functions/code_analyzer.py,False,moved
2025-03-16T16:19:11.442924,src/dewey/consolidated_functions/db_maintenance,src/dewey/llm/legacy/db_maintenance.py,src/dewey/llm/legacy/db_maintenance.py,False,moved
2025-03-16T16:19:11.454654,src/dewey/consolidated_functions/__init__,src/dewey/legacy_functions/__init__.py,src/dewey/legacy_functions/__init__.py,False,moved
2025-03-16T16:19:11.468193,src/dewey/consolidated_functions/tic_delta_workflow,src/dewey/core/legacy/tic_delta_workflow.py,src/dewey/core/legacy/tic_delta_workflow.py,False,moved
2025-03-16T16:19:11.481585,src/dewey/consolidated_functions/main,src/dewey/core/legacy/main.py,src/dewey/core/legacy/main.py,False,moved
2025-03-16T16:19:11.494798,src/dewey/consolidated_functions/document_loader,src/dewey/legacy_functions/document_loader.py,src/dewey/legacy_functions/document_loader.py,False,moved
2025-03-16T16:19:11.507549,src/dewey/consolidated_functions/precommit_analyzer,src/dewey/llm/legacy/precommit_analyzer.py,src/dewey/llm/legacy/precommit_analyzer.py,False,moved
2025-03-16T16:19:11.520969,src/dewey/consolidated_functions/bigtable_backup_manager,src/dewey/legacy_functions/bigtable_backup_manager.py,src/dewey/legacy_functions/bigtable_backup_manager.py,False,moved
2025-03-16T16:19:11.534154,src/dewey/consolidated_functions/typing_inspect,tests/legacy/typing_inspect.py,tests/legacy/typing_inspect.py,False,moved
2025-03-16T16:19:11.547102,src/dewey/consolidated_functions/controversy_analyzer,src/dewey/llm/legacy/controversy_analyzer.py,src/dewey/llm/legacy/controversy_analyzer.py,False,moved
2025-03-16T16:19:11.560338,src/dewey/consolidated_functions/views,tests/legacy/views.py,tests/legacy/views.py,False,moved
2025-03-16T16:19:11.572428,src/dewey/consolidated_functions/scanner,src/dewey/legacy_functions/scanner.py,src/dewey/legacy_functions/scanner.py,False,moved
2025-03-16T16:19:11.584505,src/dewey/consolidated_functions/conf,src/dewey/legacy_functions/conf.py,src/dewey/legacy_functions/conf.py,False,moved
2025-03-16T16:19:11.597250,src/dewey/consolidated_functions/test_ai_client,tests/legacy/test_ai_client.py,tests/legacy/test_ai_client.py,False,moved
2025-03-16T16:19:11.610465,src/dewey/consolidated_functions/google_docs_automation,src/dewey/core/legacy/google_docs_automation.py,src/dewey/core/legacy/google_docs_automation.py,False,moved
2025-03-16T16:19:11.624359,src/dewey/consolidated_functions/llm_interface,src/dewey/llm/legacy/llm_interface.py,src/dewey/llm/legacy/llm_interface.py,False,moved
2025-03-16T16:19:11.637473,src/dewey/consolidated_functions/merge_data,src/dewey/llm/legacy/merge_data.py,src/dewey/llm/legacy/merge_data.py,False,moved
2025-03-16T16:19:11.649723,src/dewey/consolidated_functions/typing_extensions,tests/legacy/typing_extensions.py,tests/legacy/typing_extensions.py,False,moved
2025-03-16T16:19:11.662827,src/dewey/consolidated_functions/schema_comparison,src/dewey/legacy_functions/schema_comparison.py,src/dewey/legacy_functions/schema_comparison.py,False,moved
2025-03-16T16:19:11.676293,src/dewey/consolidated_functions/contact_management,src/dewey/core/legacy/contact_management.py,src/dewey/core/legacy/contact_management.py,False,moved
2025-03-16T16:19:11.688560,src/dewey/consolidated_functions/migration,src/dewey/legacy_functions/migration.py,src/dewey/legacy_functions/migration.py,False,moved
2025-03-16T16:19:11.700418,src/dewey/consolidated_functions/test_tick_manager,tests/legacy/test_tick_manager.py,tests/legacy/test_tick_manager.py,False,moved
2025-03-16T16:19:11.714292,src/dewey/consolidated_functions/research_utils,tests/legacy/research_utils.py,tests/legacy/research_utils.py,False,moved
2025-03-16T16:19:11.728203,src/dewey/consolidated_functions/data_ingestion,src/dewey/llm/legacy/data_ingestion.py,src/dewey/llm/legacy/data_ingestion.py,False,moved
2025-03-16T16:19:11.742881,src/dewey/consolidated_functions/test_ai_helper,tests/legacy/test_ai_helper.py,tests/legacy/test_ai_helper.py,False,moved
2025-03-16T16:19:11.756851,src/dewey/consolidated_functions/csv_schema_inference,src/dewey/legacy_functions/csv_schema_inference.py,src/dewey/legacy_functions/csv_schema_inference.py,False,moved
2025-03-16T16:19:11.769937,src/dewey/consolidated_functions/jupyterhub_config,src/dewey/legacy_functions/jupyterhub_config.py,src/dewey/legacy_functions/jupyterhub_config.py,False,moved
2025-03-16T16:19:11.782278,src/dewey/consolidated_functions/developer_agent,src/dewey/legacy_functions/developer_agent.py,src/dewey/legacy_functions/developer_agent.py,False,moved
2025-03-16T16:19:11.795744,src/dewey/consolidated_functions/podcast_downloader,src/dewey/legacy_functions/podcast_downloader.py,src/dewey/legacy_functions/podcast_downloader.py,False,moved
2025-03-16T16:19:11.810172,src/dewey/consolidated_functions/daily_note_generator,src/dewey/legacy_functions/daily_note_generator.py,src/dewey/legacy_functions/daily_note_generator.py,False,moved
2025-03-16T16:19:11.823966,src/dewey/consolidated_functions/companies,src/dewey/legacy_functions/companies.py,src/dewey/legacy_functions/companies.py,False,moved
2025-03-16T16:19:11.837414,src/dewey/consolidated_functions/base,src/dewey/llm/legacy/base.py,src/dewey/llm/legacy/base.py,False,moved
2025-03-16T16:19:11.849506,src/dewey/consolidated_functions/port_cli,src/dewey/legacy_functions/port_cli.py,src/dewey/legacy_functions/port_cli.py,False,moved
2025-03-16T16:19:11.862718,src/dewey/consolidated_functions/validation,src/dewey/llm/legacy/validation.py,src/dewey/llm/legacy/validation.py,False,moved
2025-03-16T16:19:11.875615,src/dewey/consolidated_functions/upload,src/dewey/legacy_functions/upload.py,src/dewey/legacy_functions/upload.py,False,moved
2025-03-16T16:19:11.887613,src/dewey/consolidated_functions/test_github_integration,tests/legacy/test_github_integration.py,tests/legacy/test_github_integration.py,False,moved
2025-03-16T16:19:11.901411,src/dewey/consolidated_functions/db_setup,src/dewey/legacy_functions/db_setup.py,src/dewey/legacy_functions/db_setup.py,False,moved
2025-03-16T16:19:11.913593,src/dewey/consolidated_functions/tool_factory,src/dewey/core/legacy/tool_factory.py,src/dewey/core/legacy/tool_factory.py,False,moved
2025-03-16T16:19:11.926591,src/dewey/consolidated_functions/test_email_processing,tests/legacy/test_email_processing.py,tests/legacy/test_email_processing.py,False,moved
2025-03-16T16:19:11.939973,src/dewey/consolidated_functions/document_generator,src/dewey/core/legacy/document_generator.py,src/dewey/core/legacy/document_generator.py,False,moved
2025-03-16T16:19:11.952471,src/dewey/consolidated_functions/controversy_detection,src/dewey/llm/legacy/controversy_detection.py,src/dewey/llm/legacy/controversy_detection.py,False,moved
2025-03-16T16:19:11.966601,src/dewey/consolidated_functions/analysis_tagging_workflow,src/dewey/legacy_functions/analysis_tagging_workflow.py,src/dewey/legacy_functions/analysis_tagging_workflow.py,False,moved
2025-03-16T16:19:11.979535,src/dewey/consolidated_functions/investments,src/dewey/legacy_functions/investments.py,src/dewey/legacy_functions/investments.py,False,moved
2025-03-16T16:19:11.994205,src/dewey/consolidated_functions/serper,src/dewey/legacy_functions/serper.py,src/dewey/legacy_functions/serper.py,False,moved
2025-03-16T16:19:12.007422,src/dewey/consolidated_functions/fmp_engine,src/dewey/legacy_functions/fmp_engine.py,src/dewey/legacy_functions/fmp_engine.py,False,moved
2025-03-16T16:19:12.020534,src/dewey/consolidated_functions/image_processing,src/dewey/legacy_functions/image_processing.py,src/dewey/legacy_functions/image_processing.py,False,moved
